"Date/Time","Lat","Lon","Base"
"9/4/2014 18:49:00",40.7575,-73.9781,"B02598"
"9/4/2014 18:49:00",40.7634,-73.9798,"B02598"
"9/4/2014 18:49:00",40.7307,-74.0091,"B02598"
"9/4/2014 18:49:00",40.7734,-73.9834,"B02598"
"9/4/2014 18:49:00",40.7451,-73.9855,"B02598"
"9/4/2014 18:49:00",40.7425,-74.0043,"B02598"
"9/4/2014 18:49:00",40.7429,-73.954,"B02598"
"9/4/2014 18:49:00",40.7843,-73.979,"B02598"
"9/4/2014 18:49:00",40.7501,-73.9732,"B02598"
"9/4/2014 18:49:00",40.7423,-73.9486,"B02598"
"9/4/2014 18:49:00",40.7565,-73.9758,"B02598"
"9/4/2014 18:49:00",40.7732,-73.9855,"B02598"
"9/4/2014 18:49:00",40.7175,-74.0107,"B02598"
"9/4/2014 18:49:00",40.7363,-73.9882,"B02598"
"9/4/2014 18:50:00",40.7193,-73.9409,"B02598"
"9/4/2014 18:50:00",40.7517,-73.9764,"B02598"
"9/4/2014 18:50:00",40.7505,-73.9946,"B02598"
"9/4/2014 18:50:00",40.7632,-73.9648,"B02598"
"9/4/2014 18:50:00",40.7197,-74.006,"B02598"
"9/4/2014 18:50:00",40.9064,-73.9067,"B02598"
"9/4/2014 18:50:00",40.755,-74,"B02598"
"9/4/2014 18:50:00",40.771,-73.9554,"B02598"
"9/4/2014 18:50:00",40.7505,-73.9736,"B02598"
"9/4/2014 18:50:00",40.7555,-73.9819,"B02598"
"9/4/2014 18:51:00",40.7253,-73.9948,"B02598"
"9/4/2014 18:51:00",40.7621,-73.9786,"B02598"
"9/4/2014 18:51:00",40.7744,-73.9456,"B02598"
"9/4/2014 18:51:00",40.7604,-73.9694,"B02598"
"9/4/2014 18:51:00",40.7205,-74.0033,"B02598"
"9/4/2014 18:51:00",40.7241,-74.0033,"B02598"
"9/4/2014 18:51:00",40.7542,-73.9804,"B02598"
"9/4/2014 18:51:00",40.7178,-74.0042,"B02598"
"9/4/2014 18:51:00",40.7568,-73.974,"B02598"
"9/4/2014 18:51:00",40.7244,-74.0022,"B02598"
"9/4/2014 18:51:00",40.7437,-73.9841,"B02598"
"9/4/2014 18:51:00",40.7305,-73.9585,"B02598"
"9/4/2014 18:51:00",40.7499,-73.9849,"B02598"
"9/4/2014 18:51:00",40.6448,-73.782,"B02598"
"9/4/2014 18:51:00",40.7304,-74.0068,"B02598"
"9/4/2014 18:51:00",40.7217,-73.9996,"B02598"
"9/4/2014 18:51:00",40.7409,-74.0076,"B02598"
"9/4/2014 18:51:00",40.7409,-74.0076,"B02598"
"9/4/2014 18:51:00",40.6466,-73.781,"B02598"
"9/4/2014 18:51:00",40.7667,-73.9789,"B02598"
"9/4/2014 18:51:00",40.7236,-73.9987,"B02598"
"9/4/2014 18:52:00",40.7478,-73.9926,"B02598"
"9/4/2014 18:52:00",40.7727,-73.9631,"B02598"
"9/4/2014 18:52:00",40.7637,-73.9733,"B02598"
"9/4/2014 18:52:00",40.7535,-73.9927,"B02598"
"9/4/2014 18:52:00",40.7494,-73.992,"B02598"
"9/4/2014 18:52:00",40.8053,-73.9653,"B02598"
"9/4/2014 18:52:00",40.7068,-73.9494,"B02598"
"9/4/2014 18:52:00",40.6979,-73.9841,"B02598"
"9/4/2014 18:52:00",40.7201,-74.0038,"B02598"
"9/4/2014 18:52:00",40.7291,-74.0099,"B02598"
"9/4/2014 18:52:00",40.7409,-73.9946,"B02598"
"9/4/2014 18:52:00",40.7187,-74.0044,"B02598"
"9/4/2014 18:52:00",40.6448,-73.7818,"B02598"
"9/4/2014 18:53:00",40.7195,-73.9989,"B02598"
"9/4/2014 18:53:00",40.7466,-73.9839,"B02598"
"9/4/2014 18:53:00",40.7398,-73.9911,"B02598"
"9/4/2014 18:53:00",40.6531,-73.9801,"B02598"
"9/4/2014 18:53:00",40.7742,-73.9631,"B02598"
"9/4/2014 18:53:00",40.7593,-73.9808,"B02598"
"9/4/2014 18:53:00",40.7257,-74,"B02598"
"9/4/2014 18:53:00",40.7426,-73.9542,"B02598"
"9/4/2014 18:53:00",40.7384,-73.9836,"B02598"
"9/4/2014 18:53:00",40.7547,-73.9799,"B02598"
"9/4/2014 18:53:00",40.688,-73.9679,"B02598"
"9/4/2014 18:53:00",40.7654,-73.9784,"B02598"
"9/4/2014 18:54:00",40.7235,-73.9869,"B02598"
"9/4/2014 18:54:00",40.7262,-74.0075,"B02598"
"9/4/2014 18:54:00",40.7505,-73.9945,"B02598"
"9/4/2014 18:54:00",40.7526,-73.9808,"B02598"
"9/4/2014 18:54:00",40.7417,-74.0048,"B02598"
"9/4/2014 18:54:00",40.7552,-73.9809,"B02598"
"9/4/2014 18:54:00",40.7495,-73.9759,"B02598"
"9/4/2014 18:54:00",40.7437,-73.9833,"B02598"
"9/4/2014 18:54:00",40.7606,-73.9684,"B02598"
"9/4/2014 18:54:00",40.7508,-73.974,"B02598"
"9/4/2014 18:54:00",40.6415,-73.7887,"B02598"
"9/4/2014 18:54:00",40.7432,-73.9874,"B02598"
"9/4/2014 18:54:00",40.7546,-73.9756,"B02598"
"9/4/2014 18:54:00",40.7189,-73.9897,"B02598"
"9/4/2014 18:54:00",40.7199,-74.0052,"B02598"
"9/4/2014 18:54:00",40.771,-73.9516,"B02598"
"9/4/2014 18:54:00",40.7587,-73.9728,"B02598"
"9/4/2014 18:54:00",40.7501,-73.9722,"B02598"
"9/4/2014 18:54:00",40.7756,-73.958,"B02598"
"9/4/2014 18:54:00",40.6858,-73.9733,"B02598"
"9/4/2014 18:54:00",40.7429,-73.9892,"B02598"
"9/4/2014 18:54:00",40.7429,-73.9892,"B02598"
"9/4/2014 18:55:00",40.7391,-73.9937,"B02598"
"9/4/2014 18:55:00",40.7657,-73.9698,"B02598"
"9/4/2014 18:55:00",40.7697,-73.9196,"B02598"
"9/4/2014 18:55:00",40.7598,-73.9742,"B02598"
"9/4/2014 18:55:00",40.7457,-73.9882,"B02598"
"9/4/2014 18:55:00",40.7573,-73.9783,"B02598"
"9/4/2014 18:55:00",40.7553,-73.9814,"B02598"
"9/4/2014 18:55:00",40.7452,-73.9888,"B02598"
"9/4/2014 18:55:00",40.786,-73.9488,"B02598"
"9/4/2014 18:55:00",40.744,-73.924,"B02598"
"9/4/2014 18:55:00",40.7258,-73.9943,"B02598"
"9/4/2014 18:55:00",40.7598,-73.9718,"B02598"
"9/4/2014 18:55:00",40.6904,-74.1784,"B02598"
"9/4/2014 18:55:00",40.7234,-73.9516,"B02598"
"9/4/2014 18:55:00",40.7075,-74.0049,"B02598"
"9/4/2014 18:55:00",40.7449,-73.9951,"B02598"
"9/4/2014 18:55:00",40.6447,-73.7821,"B02598"
"9/4/2014 18:55:00",40.754,-73.9879,"B02598"
"9/4/2014 18:55:00",40.7398,-73.9866,"B02598"
"9/4/2014 18:55:00",40.7634,-73.9795,"B02598"
"9/4/2014 18:56:00",40.6447,-73.7826,"B02598"
"9/4/2014 18:56:00",40.7562,-73.9701,"B02598"
"9/4/2014 18:56:00",40.7148,-74.0059,"B02598"
"9/4/2014 18:56:00",40.7484,-73.9763,"B02598"
"9/4/2014 18:56:00",40.7296,-74.0106,"B02598"
"9/4/2014 18:56:00",40.713,-74.0047,"B02598"
"9/4/2014 18:57:00",40.7514,-73.9938,"B02598"
"9/4/2014 18:57:00",40.6961,-73.9679,"B02598"
"9/4/2014 18:57:00",40.7739,-73.8725,"B02598"
"9/4/2014 18:57:00",40.7567,-73.9983,"B02598"
"9/4/2014 18:57:00",40.7221,-74.0087,"B02598"
"9/4/2014 18:57:00",40.7452,-74.0039,"B02598"
"9/4/2014 18:57:00",40.7549,-73.9999,"B02598"
"9/4/2014 18:57:00",40.7556,-73.987,"B02598"
"9/4/2014 18:57:00",40.7449,-73.9915,"B02598"
"9/4/2014 18:57:00",40.7238,-73.9837,"B02598"
"9/4/2014 18:57:00",40.7532,-73.9725,"B02598"
"9/4/2014 18:57:00",40.7223,-73.9887,"B02598"
"9/4/2014 18:58:00",40.7417,-74.0051,"B02598"
"9/4/2014 18:58:00",40.7635,-73.9828,"B02598"
"9/4/2014 18:58:00",40.7258,-74.0091,"B02598"
"9/4/2014 18:58:00",40.7258,-74.0008,"B02598"
"9/4/2014 18:58:00",40.7662,-73.9523,"B02598"
"9/4/2014 18:58:00",40.7425,-74.0012,"B02598"
"9/4/2014 18:58:00",40.7046,-74.0119,"B02598"
"9/4/2014 18:58:00",40.7231,-74.0031,"B02598"
"9/4/2014 18:58:00",40.7757,-73.9584,"B02598"
"9/4/2014 18:58:00",40.7659,-73.971,"B02598"
"9/4/2014 18:58:00",40.7636,-73.9962,"B02598"
"9/4/2014 18:58:00",40.7219,-73.9997,"B02598"
"9/4/2014 18:58:00",40.7146,-74.0429,"B02598"
"9/4/2014 18:59:00",40.7456,-73.9817,"B02598"
"9/4/2014 18:59:00",40.772,-73.9858,"B02598"
"9/4/2014 18:59:00",40.7707,-73.8656,"B02598"
"9/4/2014 18:59:00",40.7209,-73.9879,"B02598"
"9/4/2014 18:59:00",40.7654,-73.9821,"B02598"
"9/4/2014 18:59:00",40.8393,-73.9413,"B02598"
"9/4/2014 18:59:00",40.7246,-73.9987,"B02598"
"9/4/2014 18:59:00",40.7465,-74.007,"B02598"
"9/4/2014 18:59:00",40.7638,-73.9874,"B02598"
"9/4/2014 18:59:00",40.7471,-73.9835,"B02598"
"9/4/2014 18:59:00",40.9263,-73.8382,"B02598"
"9/4/2014 18:59:00",40.7747,-73.9632,"B02598"
"9/4/2014 18:59:00",40.7734,-73.9817,"B02598"
"9/4/2014 18:59:00",40.6447,-73.7824,"B02598"
"9/4/2014 18:59:00",40.7469,-73.9973,"B02598"
"9/4/2014 18:59:00",40.7203,-74.0022,"B02598"
"9/4/2014 19:00:00",40.7255,-73.9957,"B02598"
"9/4/2014 19:00:00",40.6825,-73.9667,"B02598"
"9/4/2014 19:00:00",40.6714,-73.9431,"B02598"
"9/4/2014 19:00:00",40.642,-73.7883,"B02598"
"9/4/2014 19:00:00",40.74,-73.9906,"B02598"
"9/4/2014 19:00:00",40.7551,-73.9735,"B02598"
"9/4/2014 19:00:00",40.7815,-73.9806,"B02598"
"9/4/2014 19:00:00",40.7595,-73.9858,"B02598"
"9/4/2014 19:00:00",40.6832,-73.9444,"B02598"
"9/4/2014 19:00:00",40.7569,-73.9821,"B02598"
"9/4/2014 19:00:00",40.7624,-73.972,"B02598"
"9/4/2014 19:00:00",40.7024,-74.0127,"B02598"
"9/4/2014 19:00:00",40.7321,-74.0024,"B02598"
"9/4/2014 19:01:00",40.7601,-73.9847,"B02598"
"9/4/2014 19:01:00",40.7429,-73.9968,"B02598"
"9/4/2014 19:01:00",40.7482,-74.004,"B02598"
"9/4/2014 19:01:00",40.7596,-73.8325,"B02598"
"9/4/2014 19:01:00",40.7645,-73.9824,"B02598"
"9/4/2014 19:01:00",40.7423,-73.9836,"B02598"
"9/4/2014 19:01:00",40.6675,-73.9607,"B02598"
"9/4/2014 19:01:00",40.7406,-74.0057,"B02598"
"9/4/2014 19:02:00",40.7075,-74.0071,"B02598"
"9/4/2014 19:02:00",40.7527,-73.983,"B02598"
"9/4/2014 19:02:00",40.732,-73.9965,"B02598"
"9/4/2014 19:02:00",40.7559,-73.9874,"B02598"
"9/4/2014 19:02:00",40.7488,-73.9933,"B02598"
"9/4/2014 19:02:00",40.7223,-74.0038,"B02598"
"9/4/2014 19:03:00",40.708,-74.0062,"B02598"
"9/4/2014 19:03:00",40.7367,-73.9906,"B02598"
"9/4/2014 19:03:00",40.7431,-73.9933,"B02598"
"9/4/2014 19:03:00",40.7521,-73.9796,"B02598"
"9/4/2014 19:03:00",40.7752,-73.9475,"B02598"
"9/4/2014 19:03:00",40.8081,-73.9643,"B02598"
"9/4/2014 19:03:00",40.7198,-74.0054,"B02598"
"9/4/2014 19:03:00",40.7547,-73.9754,"B02598"
"9/4/2014 19:03:00",40.6465,-73.7902,"B02598"
"9/4/2014 19:04:00",40.7519,-73.9771,"B02598"
"9/4/2014 19:04:00",40.7387,-73.9899,"B02598"
"9/4/2014 19:04:00",40.7229,-73.9932,"B02598"
"9/4/2014 19:04:00",40.7451,-73.9824,"B02598"
"9/4/2014 19:04:00",40.7467,-74.0035,"B02598"
"9/4/2014 19:04:00",40.762,-73.9702,"B02598"
"9/4/2014 19:04:00",40.7536,-73.9814,"B02598"
"9/4/2014 19:04:00",40.7355,-74.0092,"B02598"
"9/4/2014 19:04:00",40.7515,-73.9799,"B02598"
"9/4/2014 19:05:00",40.7232,-73.9528,"B02598"
"9/4/2014 19:05:00",40.7362,-73.9364,"B02598"
"9/4/2014 19:05:00",40.7433,-73.954,"B02598"
"9/4/2014 19:05:00",40.7439,-74.0068,"B02598"
"9/4/2014 19:05:00",40.7437,-73.9248,"B02598"
"9/4/2014 19:05:00",40.7677,-73.9927,"B02598"
"9/4/2014 19:05:00",40.7246,-73.9957,"B02598"
"9/4/2014 19:05:00",40.7176,-74.3588,"B02598"
"9/4/2014 19:05:00",40.7563,-73.975,"B02598"
"9/4/2014 19:05:00",40.7461,-73.8964,"B02598"
"9/4/2014 19:05:00",40.7194,-74.0087,"B02598"
"9/4/2014 19:05:00",40.7629,-73.9748,"B02598"
"9/4/2014 19:05:00",40.7548,-73.9779,"B02598"
"9/4/2014 19:06:00",40.6893,-73.9812,"B02598"
"9/4/2014 19:06:00",40.7603,-73.9595,"B02598"
"9/4/2014 19:06:00",40.7178,-73.997,"B02598"
"9/4/2014 19:06:00",40.7796,-73.9577,"B02598"
"9/4/2014 19:06:00",40.7524,-73.9796,"B02598"
"9/4/2014 19:06:00",40.7545,-73.9838,"B02598"
"9/4/2014 19:06:00",40.6447,-73.7823,"B02598"
"9/4/2014 19:06:00",40.7505,-74.0023,"B02598"
"9/4/2014 19:06:00",40.7386,-73.9977,"B02598"
"9/4/2014 19:06:00",40.7539,-73.9857,"B02598"
"9/4/2014 19:07:00",40.7535,-73.9851,"B02598"
"9/4/2014 19:07:00",40.7197,-73.9999,"B02598"
"9/4/2014 19:07:00",40.7442,-73.9742,"B02598"
"9/4/2014 19:07:00",40.7238,-73.9927,"B02598"
"9/4/2014 19:07:00",40.7604,-73.9821,"B02598"
"9/4/2014 19:07:00",40.6089,-73.7379,"B02598"
"9/4/2014 19:07:00",40.7538,-73.9808,"B02598"
"9/4/2014 19:07:00",40.6447,-73.7821,"B02598"
"9/4/2014 19:07:00",40.7229,-73.9932,"B02598"
"9/4/2014 19:07:00",40.7415,-73.9855,"B02598"
"9/4/2014 19:07:00",40.759,-73.9725,"B02598"
"9/4/2014 19:07:00",40.7251,-73.9886,"B02598"
"9/4/2014 19:07:00",40.6463,-73.7895,"B02598"
"9/4/2014 19:07:00",40.7091,-74.0119,"B02598"
"9/4/2014 19:07:00",40.7344,-73.9754,"B02598"
"9/4/2014 19:07:00",40.7196,-74.0086,"B02598"
"9/4/2014 19:07:00",40.7282,-74.0106,"B02598"
"9/4/2014 19:08:00",40.7205,-73.9998,"B02598"
"9/4/2014 19:08:00",40.7192,-74.0017,"B02598"
"9/4/2014 19:08:00",40.7852,-73.9805,"B02598"
"9/4/2014 19:08:00",40.7489,-74.0083,"B02598"
"9/4/2014 19:08:00",40.6738,-73.9715,"B02598"
"9/4/2014 19:08:00",40.742,-73.9965,"B02598"
"9/4/2014 19:08:00",40.7384,-73.9836,"B02598"
"9/4/2014 19:08:00",40.719,-73.9818,"B02598"
"9/4/2014 19:08:00",40.7231,-73.9975,"B02598"
"9/4/2014 19:08:00",40.7498,-73.9722,"B02598"
"9/4/2014 19:09:00",40.7442,-73.9854,"B02598"
"9/4/2014 19:09:00",40.7749,-73.9616,"B02598"
"9/4/2014 19:09:00",40.7498,-74.005,"B02598"
"9/4/2014 19:09:00",40.7638,-73.9776,"B02598"
"9/4/2014 19:09:00",40.7069,-74.0052,"B02598"
"9/4/2014 19:09:00",40.742,-73.9861,"B02598"
"9/4/2014 19:09:00",40.7987,-73.9707,"B02598"
"9/4/2014 19:09:00",40.6889,-73.975,"B02598"
"9/4/2014 19:09:00",40.6864,-73.9852,"B02598"
"9/4/2014 19:09:00",40.7604,-73.9845,"B02598"
"9/4/2014 19:10:00",40.764,-73.9786,"B02598"
"9/4/2014 19:10:00",40.7037,-74.0106,"B02598"
"9/4/2014 19:10:00",40.7259,-73.9836,"B02598"
"9/4/2014 19:10:00",40.7634,-73.9823,"B02598"
"9/4/2014 19:10:00",40.737,-73.9918,"B02598"
"9/4/2014 19:10:00",40.7523,-73.9704,"B02598"
"9/4/2014 19:10:00",40.7261,-74.0099,"B02598"
"9/4/2014 19:11:00",40.7162,-74.0094,"B02598"
"9/4/2014 19:11:00",40.7615,-73.9743,"B02598"
"9/4/2014 19:11:00",40.7445,-73.886,"B02598"
"9/4/2014 19:11:00",40.7783,-73.951,"B02598"
"9/4/2014 19:11:00",40.6888,-73.9649,"B02598"
"9/4/2014 19:11:00",40.7257,-74.004,"B02598"
"9/4/2014 19:11:00",40.7465,-73.9442,"B02598"
"9/4/2014 19:11:00",40.7178,-73.9605,"B02598"
"9/4/2014 19:11:00",40.6747,-73.9409,"B02598"
"9/4/2014 19:11:00",40.7555,-73.9876,"B02598"
"9/4/2014 19:11:00",40.744,-73.9889,"B02598"
"9/4/2014 19:11:00",40.764,-73.9764,"B02598"
"9/4/2014 19:11:00",40.681,-73.9799,"B02598"
"9/4/2014 19:12:00",40.7485,-73.9922,"B02598"
"9/4/2014 19:12:00",40.7618,-73.9749,"B02598"
"9/4/2014 19:12:00",40.7544,-73.9887,"B02598"
"9/4/2014 19:12:00",40.7479,-74.0005,"B02598"
"9/4/2014 19:12:00",40.7175,-73.9601,"B02598"
"9/4/2014 19:12:00",40.7287,-74.0105,"B02598"
"9/4/2014 19:12:00",40.7115,-74.1573,"B02598"
"9/4/2014 19:12:00",40.7115,-74.1573,"B02598"
"9/4/2014 19:12:00",40.7489,-74.0051,"B02598"
"9/4/2014 19:12:00",40.9349,-73.9039,"B02598"
"9/4/2014 19:12:00",40.7619,-73.9714,"B02598"
"9/4/2014 19:12:00",40.7407,-73.9858,"B02598"
"9/4/2014 19:12:00",40.7231,-73.9465,"B02598"
"9/4/2014 19:12:00",40.7538,-73.9855,"B02598"
"9/4/2014 19:13:00",40.759,-73.9946,"B02598"
"9/4/2014 19:13:00",40.6948,-73.9683,"B02598"
"9/4/2014 19:13:00",40.6432,-73.7896,"B02598"
"9/4/2014 19:13:00",40.7225,-73.9951,"B02598"
"9/4/2014 19:13:00",40.7192,-74.0081,"B02598"
"9/4/2014 19:13:00",40.7325,-73.9871,"B02598"
"9/4/2014 19:13:00",40.7671,-73.9836,"B02598"
"9/4/2014 19:13:00",40.7592,-73.9804,"B02598"
"9/4/2014 19:13:00",40.7267,-73.9885,"B02598"
"9/4/2014 19:13:00",40.7477,-73.973,"B02598"
"9/4/2014 19:13:00",40.7611,-73.9707,"B02598"
"9/4/2014 19:13:00",40.7655,-73.9836,"B02598"
"9/4/2014 19:14:00",40.7287,-73.9805,"B02598"
"9/4/2014 19:14:00",40.7198,-73.9623,"B02598"
"9/4/2014 19:14:00",40.7145,-73.9906,"B02598"
"9/4/2014 19:14:00",40.7536,-73.9989,"B02598"
"9/4/2014 19:14:00",40.7563,-73.9848,"B02598"
"9/4/2014 19:14:00",40.7953,-73.9658,"B02598"
"9/4/2014 19:14:00",40.7217,-74.0005,"B02598"
"9/4/2014 19:14:00",40.7167,-74.0058,"B02598"
"9/4/2014 19:14:00",40.7116,-73.9199,"B02598"
"9/4/2014 19:14:00",40.7035,-74.0124,"B02598"
"9/4/2014 19:15:00",40.6869,-74.0018,"B02598"
"9/4/2014 19:15:00",40.7199,-73.9991,"B02598"
"9/4/2014 19:15:00",40.759,-73.972,"B02598"
"9/4/2014 19:15:00",40.73,-74.0049,"B02598"
"9/4/2014 19:15:00",40.7282,-74.0072,"B02598"
"9/4/2014 19:15:00",40.7236,-74.0108,"B02598"
"9/4/2014 19:15:00",40.7583,-73.9744,"B02598"
"9/4/2014 19:15:00",40.7673,-73.9624,"B02598"
"9/4/2014 19:15:00",40.7161,-73.9981,"B02598"
"9/4/2014 19:15:00",40.7291,-73.9852,"B02598"
"9/4/2014 19:15:00",40.6932,-73.989,"B02598"
"9/4/2014 19:15:00",40.7142,-74.0148,"B02598"
"9/4/2014 19:15:00",40.7003,-73.9914,"B02598"
"9/4/2014 19:15:00",40.7347,-73.9866,"B02598"
"9/4/2014 19:16:00",40.7456,-74.0293,"B02598"
"9/4/2014 19:16:00",40.6464,-73.7898,"B02598"
"9/4/2014 19:16:00",40.7591,-73.9745,"B02598"
"9/4/2014 19:16:00",40.7477,-74.0003,"B02598"
